,28y climatology,date2,month2,latlon,mdll
55328,14.696084,24,05,45.25|261.75,05|24|45.25|261.75
55329,14.989711,24,05,45.25|263.75,05|24|45.25|263.75
55330,15.58115,24,05,45.25|265.75,05|24|45.25|265.75
55331,15.268577,24,05,45.25|267.75,05|24|45.25|267.75
55332,13.7491665,24,05,45.25|269.75,05|24|45.25|269.75
55333,13.410333,24,05,45.25|271.75,05|24|45.25|271.75
55334,12.262706,24,05,45.25|273.75,05|24|45.25|273.75
55335,13.244076,24,05,45.25|275.75,05|24|45.25|275.75
55336,11.999183,24,05,45.25|289.75,05|24|45.25|289.75
55337,12.794075,24,05,45.25|291.75,05|24|45.25|291.75
55338,14.415445,24,05,47.25|237.75,05|24|47.25|237.75
55339,15.033279,24,05,47.25|239.75,05|24|47.25|239.75
55340,14.732208,24,05,47.25|241.75,05|24|47.25|241.75
55341,11.892896,24,05,47.25|243.75,05|24|47.25|243.75
55342,12.433468,24,05,47.25|245.75,05|24|47.25|245.75
55343,11.409086,24,05,47.25|247.75,05|24|47.25|247.75
55344,10.687364,24,05,47.25|249.75,05|24|47.25|249.75
55345,12.952543,24,05,47.25|251.75,05|24|47.25|251.75
55346,13.814857,24,05,47.25|253.75,05|24|47.25|253.75
55347,13.452052,24,05,47.25|255.75,05|24|47.25|255.75
55348,13.107947,24,05,47.25|257.75,05|24|47.25|257.75
55349,13.254541,24,05,47.25|259.75,05|24|47.25|259.75
55350,13.704745,24,05,47.25|261.75,05|24|47.25|261.75
55351,14.4911585,24,05,47.25|263.75,05|24|47.25|263.75
55352,13.321243,24,05,47.25|265.75,05|24|47.25|265.75
55353,12.028125,24,05,47.25|267.75,05|24|47.25|267.75
55354,12.313568,24,05,47.25|269.75,05|24|47.25|269.75
55355,11.907652,24,05,47.25|271.75,05|24|47.25|271.75
55356,8.679247,24,05,47.25|273.75,05|24|47.25|273.75
55357,29.623041,24,06,27.25|261.75,06|24|27.25|261.75
55358,27.619083,24,06,27.25|277.75,06|24|27.25|277.75
55359,27.360527,24,06,27.25|279.75,06|24|27.25|279.75
55360,30.573174,24,06,29.25|259.75,06|24|29.25|259.75
55361,29.104252,24,06,29.25|261.75,06|24|29.25|261.75
55362,28.152353,24,06,29.25|263.75,06|24|29.25|263.75
55363,27.06496,24,06,29.25|277.75,06|24|29.25|277.75
55364,26.829746,24,06,31.25|255.75,06|24|31.25|255.75
55365,29.116884,24,06,31.25|257.75,06|24|31.25|257.75
55366,27.91393,24,06,31.25|259.75,06|24|31.25|259.75
55367,27.747583,24,06,31.25|261.75,06|24|31.25|261.75
55368,28.156332,24,06,31.25|263.75,06|24|31.25|263.75
55369,27.600782,24,06,31.25|265.75,06|24|31.25|265.75
55370,27.529217,24,06,31.25|267.75,06|24|31.25|267.75
55371,26.875874,24,06,31.25|269.75,06|24|31.25|269.75
55372,26.841566,24,06,31.25|271.75,06|24|31.25|271.75
55373,26.799116,24,06,31.25|273.75,06|24|31.25|273.75
55374,27.378159,24,06,31.25|275.75,06|24|31.25|275.75
55375,26.730526,24,06,31.25|277.75,06|24|31.25|277.75
55376,26.467567,24,06,33.25|243.75,06|24|33.25|243.75
55377,32.375233,24,06,33.25|245.75,06|24|33.25|245.75
55378,34.058983,24,06,33.25|247.75,06|24|33.25|247.75
55379,29.157581,24,06,33.25|249.75,06|24|33.25|249.75
55380,20.933765,24,06,33.25|251.75,06|24|33.25|251.75
55381,27.783188,24,06,33.25|253.75,06|24|33.25|253.75
55382,27.934105,24,06,33.25|255.75,06|24|33.25|255.75
55383,27.693916,24,06,33.25|257.75,06|24|33.25|257.75
55384,28.188442,24,06,33.25|259.75,06|24|33.25|259.75
55385,28.0477,24,06,33.25|261.75,06|24|33.25|261.75
55386,27.82697,24,06,33.25|263.75,06|24|33.25|263.75
55387,27.31597,24,06,33.25|265.75,06|24|33.25|265.75
55388,27.396275,24,06,33.25|267.75,06|24|33.25|267.75
55389,27.286201,24,06,33.25|269.75,06|24|33.25|269.75
55390,26.77954,24,06,33.25|271.75,06|24|33.25|271.75
55391,26.358232,24,06,33.25|273.75,06|24|33.25|273.75
55392,25.933794,24,06,33.25|275.75,06|24|33.25|275.75
55393,26.315876,24,06,33.25|277.75,06|24|33.25|277.75
55394,26.967064,24,06,33.25|279.75,06|24|33.25|279.75
55395,18.202862,24,06,35.25|239.75,06|24|35.25|239.75
55396,23.899723,24,06,35.25|241.75,06|24|35.25|241.75
55397,31.930267,24,06,35.25|243.75,06|24|35.25|243.75
55398,29.187813,24,06,35.25|245.75,06|24|35.25|245.75
55399,20.919043,24,06,35.25|247.75,06|24|35.25|247.75
55400,23.210981,24,06,35.25|249.75,06|24|35.25|249.75
55401,18.812948,24,06,35.25|251.75,06|24|35.25|251.75
55402,23.217785,24,06,35.25|253.75,06|24|35.25|253.75
55403,25.989418,24,06,35.25|255.75,06|24|35.25|255.75
55404,25.655823,24,06,35.25|257.75,06|24|35.25|257.75
55405,26.36107,24,06,35.25|259.75,06|24|35.25|259.75
55406,27.001545,24,06,35.25|261.75,06|24|35.25|261.75
55407,26.637394,24,06,35.25|263.75,06|24|35.25|263.75
55408,27.222204,24,06,35.25|265.75,06|24|35.25|265.75
55409,26.84662,24,06,35.25|267.75,06|24|35.25|267.75
55410,27.772459,24,06,35.25|269.75,06|24|35.25|269.75
55411,25.503115,24,06,35.25|271.75,06|24|35.25|271.75
55412,25.253517,24,06,35.25|273.75,06|24|35.25|273.75
55413,23.94807,24,06,35.25|275.75,06|24|35.25|275.75
55414,24.48916,24,06,35.25|277.75,06|24|35.25|277.75
55415,25.64676,24,06,35.25|279.75,06|24|35.25|279.75
55416,26.411325,24,06,35.25|281.75,06|24|35.25|281.75
55417,24.815554,24,06,37.25|239.75,06|24|37.25|239.75
55418,19.990118,24,06,37.25|241.75,06|24|37.25|241.75
55419,22.982803,24,06,37.25|243.75,06|24|37.25|243.75
55420,25.20166,24,06,37.25|245.75,06|24|37.25|245.75
55421,20.582008,24,06,37.25|247.75,06|24|37.25|247.75
55422,25.019175,24,06,37.25|249.75,06|24|37.25|249.75
55423,18.635283,24,06,37.25|251.75,06|24|37.25|251.75
55424,14.342785,24,06,37.25|253.75,06|24|37.25|253.75
55425,22.0142,24,06,37.25|255.75,06|24|37.25|255.75
55426,24.727634,24,06,37.25|257.75,06|24|37.25|257.75
55427,25.536749,24,06,37.25|259.75,06|24|37.25|259.75
55428,26.940039,24,06,37.25|261.75,06|24|37.25|261.75
55429,25.676764,24,06,37.25|263.75,06|24|37.25|263.75
55430,25.495367,24,06,37.25|265.75,06|24|37.25|265.75
55431,24.337683,24,06,37.25|267.75,06|24|37.25|267.75
55432,24.429255,24,06,37.25|269.75,06|24|37.25|269.75
55433,24.95465,24,06,37.25|271.75,06|24|37.25|271.75
55434,24.692623,24,06,37.25|273.75,06|24|37.25|273.75
55435,24.066525,24,06,37.25|275.75,06|24|37.25|275.75
55436,23.110067,24,06,37.25|277.75,06|24|37.25|277.75
55437,21.923979,24,06,37.25|279.75,06|24|37.25|279.75
55438,24.898718,24,06,37.25|281.75,06|24|37.25|281.75
55439,23.025642,24,06,39.25|237.75,06|24|39.25|237.75
55440,14.873337,24,06,39.25|239.75,06|24|39.25|239.75
55441,21.713882,24,06,39.25|241.75,06|24|39.25|241.75
55442,17.935081,24,06,39.25|243.75,06|24|39.25|243.75
55443,19.21749,24,06,39.25|245.75,06|24|39.25|245.75
55444,21.41389,24,06,39.25|247.75,06|24|39.25|247.75
55445,23.254194,24,06,39.25|249.75,06|24|39.25|249.75
55446,20.768759,24,06,39.25|251.75,06|24|39.25|251.75
55447,11.539481,24,06,39.25|253.75,06|24|39.25|253.75
55448,20.1935,24,06,39.25|255.75,06|24|39.25|255.75
55449,22.869003,24,06,39.25|257.75,06|24|39.25|257.75
55450,24.70464,24,06,39.25|259.75,06|24|39.25|259.75
55451,25.482481,24,06,39.25|261.75,06|24|39.25|261.75
55452,25.166529,24,06,39.25|263.75,06|24|39.25|263.75
55453,24.912436,24,06,39.25|265.75,06|24|39.25|265.75
55454,24.269909,24,06,39.25|267.75,06|24|39.25|267.75
55455,24.38105,24,06,39.25|269.75,06|24|39.25|269.75
55456,23.75524,24,06,39.25|271.75,06|24|39.25|271.75
55457,23.293415,24,06,39.25|273.75,06|24|39.25|273.75
55458,23.273207,24,06,39.25|275.75,06|24|39.25|275.75
55459,22.97559,24,06,39.25|277.75,06|24|39.25|277.75
55460,21.91933,24,06,39.25|279.75,06|24|39.25|279.75
55461,22.73898,24,06,39.25|281.75,06|24|39.25|281.75
55462,24.085941,24,06,39.25|283.75,06|24|39.25|283.75
55463,16.41934,24,06,41.25|237.75,06|24|41.25|237.75
55464,16.282154,24,06,41.25|239.75,06|24|41.25|239.75
55465,19.70358,24,06,41.25|241.75,06|24|41.25|241.75
55466,16.403877,24,06,41.25|243.75,06|24|41.25|243.75
55467,20.008802,24,06,41.25|245.75,06|24|41.25|245.75
55468,23.913769,24,06,41.25|247.75,06|24|41.25|247.75
55469,16.882557,24,06,41.25|249.75,06|24|41.25|249.75
55470,18.061232,24,06,41.25|251.75,06|24|41.25|251.75
55471,12.7452,24,06,41.25|253.75,06|24|41.25|253.75
55472,20.028778,24,06,41.25|255.75,06|24|41.25|255.75
55473,22.11849,24,06,41.25|257.75,06|24|41.25|257.75
55474,22.409706,24,06,41.25|259.75,06|24|41.25|259.75
55475,22.638618,24,06,41.25|261.75,06|24|41.25|261.75
55476,23.62023,24,06,41.25|263.75,06|24|41.25|263.75
55477,22.659029,24,06,41.25|265.75,06|24|41.25|265.75
55478,22.795948,24,06,41.25|267.75,06|24|41.25|267.75
55479,22.652855,24,06,41.25|269.75,06|24|41.25|269.75
55480,23.370226,24,06,41.25|271.75,06|24|41.25|271.75
55481,22.180988,24,06,41.25|273.75,06|24|41.25|273.75
55482,22.634027,24,06,41.25|275.75,06|24|41.25|275.75
55483,21.719208,24,06,41.25|277.75,06|24|41.25|277.75
55484,20.677334,24,06,41.25|279.75,06|24|41.25|279.75
55485,19.939487,24,06,41.25|281.75,06|24|41.25|281.75
55486,20.58712,24,06,41.25|283.75,06|24|41.25|283.75
55487,21.626972,24,06,41.25|285.75,06|24|41.25|285.75
55488,21.19435,24,06,41.25|287.75,06|24|41.25|287.75
55489,11.991005,24,06,43.25|237.75,06|24|43.25|237.75
55490,15.010442,24,06,43.25|239.75,06|24|43.25|239.75
55491,16.135391,24,06,43.25|241.75,06|24|43.25|241.75
55492,21.49075,24,06,43.25|243.75,06|24|43.25|243.75
55493,17.930237,24,06,43.25|245.75,06|24|43.25|245.75
55494,18.206726,24,06,43.25|247.75,06|24|43.25|247.75
55495,12.492926,24,06,43.25|249.75,06|24|43.25|249.75
55496,20.744894,24,06,43.25|251.75,06|24|43.25|251.75
55497,18.678452,24,06,43.25|253.75,06|24|43.25|253.75
55498,20.382002,24,06,43.25|255.75,06|24|43.25|255.75
55499,20.69869,24,06,43.25|257.75,06|24|43.25|257.75
55500,21.59841,24,06,43.25|259.75,06|24|43.25|259.75
55501,22.235367,24,06,43.25|261.75,06|24|43.25|261.75
55502,22.171518,24,06,43.25|263.75,06|24|43.25|263.75
55503,21.465443,24,06,43.25|265.75,06|24|43.25|265.75
55504,21.129229,24,06,43.25|267.75,06|24|43.25|267.75
55505,21.053652,24,06,43.25|269.75,06|24|43.25|269.75
55506,21.780983,24,06,43.25|271.75,06|24|43.25|271.75
55507,20.230005,24,06,43.25|273.75,06|24|43.25|273.75
55508,20.888407,24,06,43.25|275.75,06|24|43.25|275.75
55509,20.14871,24,06,43.25|281.75,06|24|43.25|281.75
55510,20.415758,24,06,43.25|283.75,06|24|43.25|283.75
55511,17.839375,24,06,43.25|285.75,06|24|43.25|285.75
55512,19.000486,24,06,43.25|287.75,06|24|43.25|287.75
55513,16.530037,24,06,45.25|237.75,06|24|45.25|237.75
55514,17.347364,24,06,45.25|239.75,06|24|45.25|239.75
55515,13.289074,24,06,45.25|241.75,06|24|45.25|241.75
55516,14.1023655,24,06,45.25|243.75,06|24|45.25|243.75
55517,16.476084,24,06,45.25|245.75,06|24|45.25|245.75
55518,15.127459,24,06,45.25|247.75,06|24|45.25|247.75
55519,13.303836,24,06,45.25|249.75,06|24|45.25|249.75
55520,19.343779,24,06,45.25|251.75,06|24|45.25|251.75
55521,19.596481,24,06,45.25|253.75,06|24|45.25|253.75
55522,19.778275,24,06,45.25|255.75,06|24|45.25|255.75
55523,19.907223,24,06,45.25|257.75,06|24|45.25|257.75
55524,20.752369,24,06,45.25|259.75,06|24|45.25|259.75
55525,20.599245,24,06,45.25|261.75,06|24|45.25|261.75
55526,20.827908,24,06,45.25|263.75,06|24|45.25|263.75
55527,21.39304,24,06,45.25|265.75,06|24|45.25|265.75
55528,20.906143,24,06,45.25|267.75,06|24|45.25|267.75
55529,19.502735,24,06,45.25|269.75,06|24|45.25|269.75
55530,19.55521,24,06,45.25|271.75,06|24|45.25|271.75
55531,18.189356,24,06,45.25|273.75,06|24|45.25|273.75
55532,18.251032,24,06,45.25|275.75,06|24|45.25|275.75
55533,16.910217,24,06,45.25|289.75,06|24|45.25|289.75
55534,18.293503,24,06,45.25|291.75,06|24|45.25|291.75
55535,16.401361,24,06,47.25|237.75,06|24|47.25|237.75
55536,18.339893,24,06,47.25|239.75,06|24|47.25|239.75
55537,17.88503,24,06,47.25|241.75,06|24|47.25|241.75
55538,14.9075165,24,06,47.25|243.75,06|24|47.25|243.75
55539,16.939804,24,06,47.25|245.75,06|24|47.25|245.75
55540,16.393282,24,06,47.25|247.75,06|24|47.25|247.75
55541,15.629803,24,06,47.25|249.75,06|24|47.25|249.75
55542,18.428349,24,06,47.25|251.75,06|24|47.25|251.75
55543,19.789438,24,06,47.25|253.75,06|24|47.25|253.75
55544,18.943722,24,06,47.25|255.75,06|24|47.25|255.75
55545,18.351524,24,06,47.25|257.75,06|24|47.25|257.75
55546,18.516586,24,06,47.25|259.75,06|24|47.25|259.75
55547,19.198734,24,06,47.25|261.75,06|24|47.25|261.75
55548,19.586958,24,06,47.25|263.75,06|24|47.25|263.75
55549,19.138884,24,06,47.25|265.75,06|24|47.25|265.75
55550,17.452415,24,06,47.25|267.75,06|24|47.25|267.75
55551,17.58552,24,06,47.25|269.75,06|24|47.25|269.75
55552,17.27994,24,06,47.25|271.75,06|24|47.25|271.75
55553,13.080643,24,06,47.25|273.75,06|24|47.25|273.75
55554,30.387583,24,07,27.25|261.75,07|24|27.25|261.75
55555,28.182137,24,07,27.25|277.75,07|24|27.25|277.75
55556,28.244791,24,07,27.25|279.75,07|24|27.25|279.75
55557,31.227076,24,07,29.25|259.75,07|24|29.25|259.75
55558,30.098213,24,07,29.25|261.75,07|24|29.25|261.75
55559,28.986406,24,07,29.25|263.75,07|24|29.25|263.75
55560,27.462889,24,07,29.25|277.75,07|24|29.25|277.75
55561,26.30739,24,07,31.25|255.75,07|24|31.25|255.75
55562,29.628342,24,07,31.25|257.75,07|24|31.25|257.75
55563,29.03284,24,07,31.25|259.75,07|24|31.25|259.75
55564,29.221586,24,07,31.25|261.75,07|24|31.25|261.75
55565,29.445776,24,07,31.25|263.75,07|24|31.25|263.75
55566,28.523838,24,07,31.25|265.75,07|24|31.25|265.75
55567,28.175339,24,07,31.25|267.75,07|24|31.25|267.75
55568,27.76522,24,07,31.25|269.75,07|24|31.25|269.75
55569,27.496817,24,07,31.25|271.75,07|24|31.25|271.75
55570,27.602995,24,07,31.25|273.75,07|24|31.25|273.75
55571,27.98845,24,07,31.25|275.75,07|24|31.25|275.75
55572,28.313177,24,07,31.25|277.75,07|24|31.25|277.75
55573,29.076084,24,07,33.25|243.75,07|24|33.25|243.75
55574,33.799473,24,07,33.25|245.75,07|24|33.25|245.75
55575,34.117313,24,07,33.25|247.75,07|24|33.25|247.75
55576,28.761911,24,07,33.25|249.75,07|24|33.25|249.75
55577,20.297455,24,07,33.25|251.75,07|24|33.25|251.75
55578,26.950703,24,07,33.25|253.75,07|24|33.25|253.75
55579,27.782726,24,07,33.25|255.75,07|24|33.25|255.75
55580,27.70428,24,07,33.25|257.75,07|24|33.25|257.75
55581,29.42513,24,07,33.25|259.75,07|24|33.25|259.75
55582,29.467636,24,07,33.25|261.75,07|24|33.25|261.75
55583,29.227247,24,07,33.25|263.75,07|24|33.25|263.75
55584,28.418554,24,07,33.25|265.75,07|24|33.25|265.75
55585,28.105791,24,07,33.25|267.75,07|24|33.25|267.75
55586,27.936438,24,07,33.25|269.75,07|24|33.25|269.75
55587,27.729548,24,07,33.25|271.75,07|24|33.25|271.75
55588,27.267176,24,07,33.25|273.75,07|24|33.25|273.75
55589,27.03753,24,07,33.25|275.75,07|24|33.25|275.75
55590,27.688972,24,07,33.25|277.75,07|24|33.25|277.75
55591,27.744581,24,07,33.25|279.75,07|24|33.25|279.75
55592,20.260445,24,07,35.25|239.75,07|24|35.25|239.75
55593,26.739927,24,07,35.25|241.75,07|24|35.25|241.75
55594,33.798756,24,07,35.25|243.75,07|24|35.25|243.75
55595,30.256136,24,07,35.25|245.75,07|24|35.25|245.75
55596,21.709387,24,07,35.25|247.75,07|24|35.25|247.75
55597,24.225779,24,07,35.25|249.75,07|24|35.25|249.75
55598,19.704718,24,07,35.25|251.75,07|24|35.25|251.75
55599,22.369194,24,07,35.25|253.75,07|24|35.25|253.75
55600,26.160526,24,07,35.25|255.75,07|24|35.25|255.75
55601,26.24452,24,07,35.25|257.75,07|24|35.25|257.75
55602,27.606995,24,07,35.25|259.75,07|24|35.25|259.75
55603,28.348679,24,07,35.25|261.75,07|24|35.25|261.75
55604,28.031507,24,07,35.25|263.75,07|24|35.25|263.75
55605,28.394007,24,07,35.25|265.75,07|24|35.25|265.75
55606,27.582119,24,07,35.25|267.75,07|24|35.25|267.75
55607,28.036678,24,07,35.25|269.75,07|24|35.25|269.75
55608,26.341259,24,07,35.25|271.75,07|24|35.25|271.75
55609,25.918617,24,07,35.25|273.75,07|24|35.25|273.75
55610,24.842167,24,07,35.25|275.75,07|24|35.25|275.75
55611,25.621422,24,07,35.25|277.75,07|24|35.25|277.75
55612,26.516237,24,07,35.25|279.75,07|24|35.25|279.75
55613,27.418276,24,07,35.25|281.75,07|24|35.25|281.75
55614,27.27468,24,07,37.25|239.75,07|24|37.25|239.75
55615,22.166668,24,07,37.25|241.75,07|24|37.25|241.75
55616,25.021587,24,07,37.25|243.75,07|24|37.25|243.75
55617,27.146523,24,07,37.25|245.75,07|24|37.25|245.75
55618,22.178896,24,07,37.25|247.75,07|24|37.25|247.75
55619,26.135431,24,07,37.25|249.75,07|24|37.25|249.75
55620,20.045359,24,07,37.25|251.75,07|24|37.25|251.75
55621,15.056769,24,07,37.25|253.75,07|24|37.25|253.75
55622,22.847473,24,07,37.25|255.75,07|24|37.25|255.75
55623,25.974072,24,07,37.25|257.75,07|24|37.25|257.75
55624,27.26624,24,07,37.25|259.75,07|24|37.25|259.75
55625,28.52385,24,07,37.25|261.75,07|24|37.25|261.75
55626,26.984032,24,07,37.25|263.75,07|24|37.25|263.75
55627,26.329132,24,07,37.25|265.75,07|24|37.25|265.75
55628,25.078573,24,07,37.25|267.75,07|24|37.25|267.75
55629,24.895742,24,07,37.25|269.75,07|24|37.25|269.75
55630,25.26856,24,07,37.25|271.75,07|24|37.25|271.75
55631,25.503218,24,07,37.25|273.75,07|24|37.25|273.75
55632,24.290874,24,07,37.25|275.75,07|24|37.25|275.75
55633,23.43393,24,07,37.25|277.75,07|24|37.25|277.75
55634,22.666653,24,07,37.25|279.75,07|24|37.25|279.75
55635,25.764347,24,07,37.25|281.75,07|24|37.25|281.75
55636,24.981382,24,07,39.25|237.75,07|24|39.25|237.75
55637,18.535488,24,07,39.25|239.75,07|24|39.25|239.75
55638,25.149996,24,07,39.25|241.75,07|24|39.25|241.75
55639,20.848087,24,07,39.25|243.75,07|24|39.25|243.75
55640,21.494316,24,07,39.25|245.75,07|24|39.25|245.75
55641,24.071949,24,07,39.25|247.75,07|24|39.25|247.75
55642,25.237469,24,07,39.25|249.75,07|24|39.25|249.75
55643,22.215857,24,07,39.25|251.75,07|24|39.25|251.75
55644,13.285874,24,07,39.25|253.75,07|24|39.25|253.75
55645,21.903872,24,07,39.25|255.75,07|24|39.25|255.75
55646,24.312809,24,07,39.25|257.75,07|24|39.25|257.75
55647,26.06112,24,07,39.25|259.75,07|24|39.25|259.75
55648,26.796478,24,07,39.25|261.75,07|24|39.25|261.75
55649,26.525522,24,07,39.25|263.75,07|24|39.25|263.75
55650,25.866901,24,07,39.25|265.75,07|24|39.25|265.75
55651,24.699175,24,07,39.25|267.75,07|24|39.25|267.75
55652,24.597837,24,07,39.25|269.75,07|24|39.25|269.75
55653,23.946665,24,07,39.25|271.75,07|24|39.25|271.75
55654,23.785587,24,07,39.25|273.75,07|24|39.25|273.75
55655,23.827984,24,07,39.25|275.75,07|24|39.25|275.75
55656,23.1545,24,07,39.25|277.75,07|24|39.25|277.75
55657,22.210825,24,07,39.25|279.75,07|24|39.25|279.75
55658,23.349874,24,07,39.25|281.75,07|24|39.25|281.75
55659,25.042297,24,07,39.25|283.75,07|24|39.25|283.75
55660,19.681774,24,07,41.25|237.75,07|24|41.25|237.75
55661,20.08763,24,07,41.25|239.75,07|24|41.25|239.75
55662,23.40414,24,07,41.25|241.75,07|24|41.25|241.75
55663,19.929789,24,07,41.25|243.75,07|24|41.25|243.75
55664,22.880417,24,07,41.25|245.75,07|24|41.25|245.75
55665,26.627705,24,07,41.25|247.75,07|24|41.25|247.75
55666,19.351067,24,07,41.25|249.75,07|24|41.25|249.75
55667,20.575247,24,07,41.25|251.75,07|24|41.25|251.75
55668,15.302283,24,07,41.25|253.75,07|24|41.25|253.75
55669,22.193707,24,07,41.25|255.75,07|24|41.25|255.75
55670,24.283062,24,07,41.25|257.75,07|24|41.25|257.75
55671,24.349964,24,07,41.25|259.75,07|24|41.25|259.75
55672,24.14323,24,07,41.25|261.75,07|24|41.25|261.75
55673,24.763391,24,07,41.25|263.75,07|24|41.25|263.75
55674,23.658806,24,07,41.25|265.75,07|24|41.25|265.75
55675,23.403204,24,07,41.25|267.75,07|24|41.25|267.75
55676,22.827982,24,07,41.25|269.75,07|24|41.25|269.75
55677,23.125372,24,07,41.25|271.75,07|24|41.25|271.75
55678,22.325556,24,07,41.25|273.75,07|24|41.25|273.75
55679,22.36856,24,07,41.25|275.75,07|24|41.25|275.75
55680,21.99826,24,07,41.25|277.75,07|24|41.25|277.75
55681,21.13887,24,07,41.25|279.75,07|24|41.25|279.75
55682,20.30695,24,07,41.25|281.75,07|24|41.25|281.75
55683,21.33586,24,07,41.25|283.75,07|24|41.25|283.75
55684,22.826986,24,07,41.25|285.75,07|24|41.25|285.75
55685,22.832466,24,07,41.25|287.75,07|24|41.25|287.75
55686,16.283234,24,07,43.25|237.75,07|24|43.25|237.75
55687,18.731783,24,07,43.25|239.75,07|24|43.25|239.75
55688,20.133028,24,07,43.25|241.75,07|24|43.25|241.75
55689,25.58639,24,07,43.25|243.75,07|24|43.25|243.75
55690,21.8392,24,07,43.25|245.75,07|24|43.25|245.75
55691,21.521849,24,07,43.25|247.75,07|24|43.25|247.75
55692,15.231993,24,07,43.25|249.75,07|24|43.25|249.75
55693,23.564177,24,07,43.25|251.75,07|24|43.25|251.75
55694,21.846073,24,07,43.25|253.75,07|24|43.25|253.75
55695,23.694197,24,07,43.25|255.75,07|24|43.25|255.75
55696,24.02943,24,07,43.25|257.75,07|24|43.25|257.75
55697,24.81893,24,07,43.25|259.75,07|24|43.25|259.75
55698,24.282614,24,07,43.25|261.75,07|24|43.25|261.75
55699,22.764324,24,07,43.25|263.75,07|24|43.25|263.75
55700,21.83293,24,07,43.25|265.75,07|24|43.25|265.75
55701,21.327227,24,07,43.25|267.75,07|24|43.25|267.75
55702,21.574656,24,07,43.25|269.75,07|24|43.25|269.75
55703,22.319992,24,07,43.25|271.75,07|24|43.25|271.75
55704,21.393383,24,07,43.25|273.75,07|24|43.25|273.75
55705,21.200253,24,07,43.25|275.75,07|24|43.25|275.75
55706,20.933723,24,07,43.25|281.75,07|24|43.25|281.75
55707,21.094166,24,07,43.25|283.75,07|24|43.25|283.75
55708,18.642273,24,07,43.25|285.75,07|24|43.25|285.75
55709,20.362892,24,07,43.25|287.75,07|24|43.25|287.75
55710,19.91231,24,07,45.25|237.75,07|24|45.25|237.75
55711,21.294165,24,07,45.25|239.75,07|24|45.25|239.75
55712,17.604668,24,07,45.25|241.75,07|24|45.25|241.75
55713,18.05293,24,07,45.25|243.75,07|24|45.25|243.75
55714,19.989079,24,07,45.25|245.75,07|24|45.25|245.75
55715,18.712543,24,07,45.25|247.75,07|24|45.25|247.75
55716,17.116766,24,07,45.25|249.75,07|24|45.25|249.75
55717,22.958242,24,07,45.25|251.75,07|24|45.25|251.75
55718,23.244572,24,07,45.25|253.75,07|24|45.25|253.75
55719,23.618334,24,07,45.25|255.75,07|24|45.25|255.75
55720,23.411335,24,07,45.25|257.75,07|24|45.25|257.75
55721,23.824188,24,07,45.25|259.75,07|24|45.25|259.75
55722,22.108711,24,07,45.25|261.75,07|24|45.25|261.75
55723,21.52929,24,07,45.25|263.75,07|24|45.25|263.75
55724,21.636467,24,07,45.25|265.75,07|24|45.25|265.75
55725,21.262274,24,07,45.25|267.75,07|24|45.25|267.75
55726,19.856089,24,07,45.25|269.75,07|24|45.25|269.75
55727,19.840845,24,07,45.25|271.75,07|24|45.25|271.75
55728,19.033882,24,07,45.25|273.75,07|24|45.25|273.75
55729,19.43938,24,07,45.25|275.75,07|24|45.25|275.75
55730,17.547108,24,07,45.25|289.75,07|24|45.25|289.75
55731,19.4162,24,07,45.25|291.75,07|24|45.25|291.75
55732,19.164448,24,07,47.25|237.75,07|24|47.25|237.75
55733,22.355598,24,07,47.25|239.75,07|24|47.25|239.75
55734,21.955017,24,07,47.25|241.75,07|24|47.25|241.75
55735,19.05322,24,07,47.25|243.75,07|24|47.25|243.75
55736,20.209599,24,07,47.25|245.75,07|24|47.25|245.75
55737,20.232584,24,07,47.25|247.75,07|24|47.25|247.75
55738,20.02723,24,07,47.25|249.75,07|24|47.25|249.75
55739,22.207457,24,07,47.25|251.75,07|24|47.25|251.75
55740,23.835302,24,07,47.25|253.75,07|24|47.25|253.75
55741,22.58792,24,07,47.25|255.75,07|24|47.25|255.75
55742,21.652643,24,07,47.25|257.75,07|24|47.25|257.75
55743,21.478176,24,07,47.25|259.75,07|24|47.25|259.75
55744,21.088516,24,07,47.25|261.75,07|24|47.25|261.75
55745,20.729387,24,07,47.25|263.75,07|24|47.25|263.75
55746,19.950058,24,07,47.25|265.75,07|24|47.25|265.75
55747,18.780363,24,07,47.25|267.75,07|24|47.25|267.75
55748,18.819872,24,07,47.25|269.75,07|24|47.25|269.75
55749,18.775276,24,07,47.25|271.75,07|24|47.25|271.75
55750,15.594097,24,07,47.25|273.75,07|24|47.25|273.75
55751,30.026705,24,08,27.25|261.75,08|24|27.25|261.75
55752,28.046164,24,08,27.25|277.75,08|24|27.25|277.75
55753,27.77296,24,08,27.25|279.75,08|24|27.25|279.75
55754,30.50675,24,08,29.25|259.75,08|24|29.25|259.75
55755,30.025549,24,08,29.25|261.75,08|24|29.25|261.75
55756,29.278088,24,08,29.25|263.75,08|24|29.25|263.75
55757,26.935688,24,08,29.25|277.75,08|24|29.25|277.75
55758,25.200235,24,08,31.25|255.75,08|24|31.25|255.75
55759,28.661798,24,08,31.25|257.75,08|24|31.25|257.75
55760,28.091154,24,08,31.25|259.75,08|24|31.25|259.75
55761,28.741562,24,08,31.25|261.75,08|24|31.25|261.75
55762,29.537739,24,08,31.25|263.75,08|24|31.25|263.75
55763,28.515898,24,08,31.25|265.75,08|24|31.25|265.75
